mint_time,token,mint_amount_tokens,mint_to,datum_hash,atom_hash,validator_count,match_status,candidate_count,mint_amount_mcell_equivalent
2025-02-18T06:30:00,CELL,10.07,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x8B594C23DE67B260FCE216E97A997700550BDE0778E3669F7B86F35F608EC380,0x2DD67433C4A6418CEDB7BF59878F006CDD45F0A06C1B619D0CB72C781CABCEB8,8.0,unmatched,0,0.01007
2024-08-30T00:03:30,CELL,10.065256708608052,Rj7J7MiX2bWy8sNyYvHgFPeeCn9wfKhci5HdS4WfEJLSRnUwPLgDHsdY9uZr1p23pEfnWkdx6fpSazgUJy3TQuysH3DcTkjT5kqmzuSP,0x9BCBB073E62A30717E572F343CE5514C0DB29EBFCCB72630BE97B24A24F29006,0xE241890F2EE18539E653B481681564D670A6760E36592488097DDC3EA7901A1D,5.0,unmatched,0,0.010065256708608052
2025-05-27T06:06:30,CELL,10.065,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x5A38167EED169D0477C122DC3B8F8E31A0D8B2F68E763CFF682B77D654466E1F,0xA6069827232DE0F74F7B1E76CC2701F89F79CB2FF304824E3E0AA948B4CADAD6,8.0,unmatched,0,0.010065
2025-05-19T09:00:31,CELL,10.065,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x9F918E427D967E3B9FF0D0758ECEC4563A03F25853FEBA894B98FB33B0642B0A,0xB2F6E093B9A77A96851DBE16BC6F4DD8A0E8908717DE4DB0FB7381F9987C81EF,7.0,unmatched,0,0.010065
2025-03-17T16:05:44,CELL,10.065,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x47F526B2C898826B6607F3F47F766F56ECBAF26504B8DD9311457C97E1C6FAE6,0x9A145614589B1F42C76615ADFF8763201B9EA0CB30170DEB377219B727BEE22E,6.0,unmatched,0,0.010065
2025-06-24T07:23:51,CELL,10.064781157060704,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x4403C330A7CF8EFBA313A125E9AE9771CCF84661985555DC95B6B5D9DE5F41E2,0xE427F65530FF9A6F11FF54143E52F138A60C77F4ADCB59ACBCF84C1C3049F6E2,7.0,unmatched,0,0.010064781157060705
2025-01-15T15:13:26,CELL,10.062670657998323,Rj7J7MiX2bWy8sNyYNaTHJqHV3ezsKMaQGqdkK2w7VtLoXBR2foJ7vzHTUjbaqToF1uQDKTyRhFA6sfzKKbZ2QNhDsds3MxBCikWcBuF,0xB9A4AD72ED58282607F437AC6E16D036A45999277DF5E8F9312FFF07480B91AB,0x8DB6A2A33EA8AD041668861243F10A23B6D395665157F5A887870B45710E28A2,8.0,unmatched,0,0.010062670657998323
2025-06-05T06:42:35,CELL,10.062,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x5A566A0DF87E95327C15394FB51DBB19E04AAAD0A65221E5A8FED6451C9A4FC2,0x34ACDB31A75A7DEB6DA37CC451176FA8874FE88F0FC0B113A19723ED87DA28A2,7.0,unmatched,0,0.010062
2025-03-19T09:36:15,CELL,10.0605,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x3A703A4843D3FFEF82E7EA8FA8481E412868128CE3A415E5E287A33CB7214A91,0xD16EAAA61DC40429FEC1DDCEA9AFE0644112C019D1CB6C61C7401D69CFB4A950,7.0,unmatched,0,0.0100605
2025-08-27T06:48:30,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x709C8F8949BF7BAB8A085F7F12000B81C9375B9B0E109C44E9BBBEB73E307E74,0xE6C9FF2936F215A3BAD2DAD0B25F8D5D7DFB1073D7C40116BEDDA6C60474A794,8.0,unmatched,0,0.010060000000000001
2025-08-27T06:40:29,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x1C37999C98C23773720D274692A75495082BB3F40D4938823366C65E68740EE8,0xC4980B9AF7EFF0CB6298502DD338ED5C23F5D7730AEA0FC00930E9C32DBD69DF,7.0,unmatched,0,0.010060000000000001
2025-08-21T05:10:29,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xB0B67B6ACC963FB6CFDC6B724C421841A39F7FB2846AC1833E8F4B9D6B127BD3,0x2F0A3E67F774C7811E4895C5FBBC87E484CE71682FBB4C26828286C0DCDB6FDB,8.0,unmatched,0,0.010060000000000001
2025-08-15T09:47:59,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xF0BB2686CF5E1690A2D4A4EFB74822D411B3B5EDF9D1AA9BF3E36B88F8B770CA,0x4B1F5E76F6D1AEA63DB13992D5263B8B96B40473C0F4BF36AB09D3DF05BD5998,8.0,unmatched,0,0.010060000000000001
2025-08-11T14:44:54,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xF5BE2E4D20FD659E1D1D9F7B6EF462AF018B45C3ABDBF81AEAF63F0E44F62498,0x5E9974749EC3B56837992A4B3EAE6E7CA59BB99DA8C3A03D083E0EBA48B74624,7.0,unmatched,0,0.010060000000000001
2025-08-08T10:09:35,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x9328D6F81478255C942E6ADFAA056B3D0CDD9E97CF3C9CDBD4DD68C19D4E1BAA,0x2D068612933E2115BCEAFEEF92AC15152A5662D1A2F496718040616158DA547F,8.0,unmatched,0,0.010060000000000001
2025-08-05T14:52:49,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x1A1123F179B7E8B12120FD261D22C0B2094475C603AE46DE5FBF0A32C74BACFE,0xC1928832BF5DA3C1716E613E4CFF9B60550DA3643E0B45C888641FA280A58D6F,8.0,unmatched,0,0.010060000000000001
2025-08-05T14:12:51,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x89CFBC091EBDA911D6EF62DB1D8B75A300D5FEE412EF53824EA5F473E568AEAE,0xE610BEE2721ADBAEB001AEC889DF9C616B16CF8D4C7C03BC430DCF6383361E5B,8.0,unmatched,0,0.010060000000000001
2025-08-05T09:13:47,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x63BDD341EA4D33DCA316505189B1E017EEFB9CD15E7C4A8A5DF201D0C46D2538,0x9B8CD62AE1528164F29AAFD956090E97035BACC9668C83C23BA41FAAAECBB519,8.0,unmatched,0,0.010060000000000001
2025-08-04T11:02:53,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x815EC2B89C8A31239ECEC06307E14D0FC683193546F1097D7E1D68176856ECDC,0x798211FF1EC99813D2D80A9911184FA2B044C3BB4AF988D284E4C4125B5DAA31,7.0,unmatched,0,0.010060000000000001
2025-08-04T10:25:08,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x0E21541C7BA0D874B1151AFBA65E66AD5380845DD582DCFC5EF5BD3FD71FE1A5,0x16611009362CD615D4A5BDB2709CE726C900F50FDBFE3DD5F69D310BFEA5DBA6,7.0,unmatched,0,0.010060000000000001
2025-08-04T09:23:28,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xCFBF56F0A82DE1B481ADB23D0A869C514F5EC3D6869BAB13494E5F6BCB088055,0xCEAB31FF4FE03B59637BCA90991AEB343070423B00795F01035FBBFC0E95DF5F,7.0,unmatched,0,0.010060000000000001
2025-08-04T08:12:06,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x2B69A7BE0B5300933DEFDA29AA4F362DE94D60B3A96730C7F3C6AD0110A672CD,0xA57A931117F37F212B0E8B2C3EA40140D82B15A5C1D25EC20695E2D1C276A97C,7.0,unmatched,0,0.010060000000000001
2025-07-31T10:26:18,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xA3DE99221B5578DC37D4E625F1F666D8E4D1E755B5E857BC9958D90050FF0323,0x9183CB5F8E000A14896E973F4DD2BD0C2DE6F82D120C673F28B1118257125794,7.0,unmatched,0,0.010060000000000001
2025-07-28T11:04:06,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x82118F0C4B03C52678C55B4670D422065090B1563327342762A81D3DBCEE875A,0x45DD8231D76ADC437D01086BD78A572B115523FAEF014AECBB75252ABCFFB155,8.0,unmatched,0,0.010060000000000001
2025-07-28T08:46:27,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x78811427D5039454E6C40A0943A320035E7E37717832C8B3099AD0874CD4A65D,0x5EEDA2E61CB3161CE5C128377CBFEAE4EA705CEDE3CE97809E73841FAE5CD3D8,8.0,unmatched,0,0.010060000000000001
2025-07-28T08:44:37,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x6324486FD4FC66555E3E5E8AD0FC773A004C024E33DF6E0EB1319615E1583F63,0x30F5EB7C18C9CA509A560066D1F8F0956ABA59E998001779462CFD695E5E4BA2,8.0,unmatched,0,0.010060000000000001
2025-07-24T12:24:13,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x5E0313D45B63EF87C54386CCE379A361E6D030C33416057732A52A6A3BEA7887,0x7207BB70247D355074F7B8ED6F50DCB6338AE75B0DDDE6D7F82E03A1D75F52A2,8.0,unmatched,0,0.010060000000000001
2025-07-21T10:16:56,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x060ECCEFF5FDD822BCDFDE4A8369739BD1FCD03F509B04EF0018054366B85942,0xC4EEBB26E1177B49A2906136BA1BF7C8100D36A142503F6A99AB34BC356E1D04,8.0,unmatched,0,0.010060000000000001
2025-07-15T07:35:36,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xA949431888A850CCDA1C8E5F6FC12E08EAA22FFC891F3CF7D50145267FA259D2,0x7931C06ECCC84443A4F61CF77B4CC4B22580C5DF6BEBCD662EF38A845C624D6E,7.0,unmatched,0,0.010060000000000001
2025-07-15T06:55:39,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xBF4847959EF892E32608C8B85C5806E6F6A549BDA476DC87EF0ACDDD900DA093,0x34099370EF73FAE853BF98B20A96F5798AD072457F9E38E22F8D2BC1DF441133,7.0,unmatched,0,0.010060000000000001
2025-06-30T14:48:41,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xD2AB8B62C6399CA9B845BEB3B9B0EDC9305FF301605572DE648B4FFC46CF6DCE,0x83A154E27AB8F78A34259D0D9BFD75EA613BF01065128EAC1712ADE0511CC6F4,7.0,unmatched,0,0.010060000000000001
2025-06-27T12:02:09,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xF774E57F6F0E391C21DC7BF80A304CA50C5B920A884DBEF7D0A9FCBBA13AF726,0xDB0C5A2007BFC3BC543637FCD3EE4942534FD0805A979067DBBF629574D35CEA,7.0,unmatched,0,0.010060000000000001
2025-06-24T10:35:07,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xB13DE96BBCFBC9CA21521BA0914C9F73E768EF0535CA1BB0D2D1FC21BBCEB97F,0x58F282193D5B4329839F7370755097954AC7DFE19A273BCE9C0C9A90B2EED34A,7.0,unmatched,0,0.010060000000000001
2025-06-18T11:07:39,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x13AFC67E79DB5D428ACF894929811F56E1E57ECE557E15F48282FB99AF0EF117,0xEFBCC51C9DD140858F6B88F00034FD6E3B5B1BC4D135FF9C108F37564F59E0F6,8.0,unmatched,0,0.010060000000000001
2025-06-18T10:28:45,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xA4B03D1D07ADECCE11BF54C453462B9E2DD9958332083125ECCC483AE5C452F9,0xE8BE180B66984B99D8D7F85BA381F48D7ED2C9F427534B6C1E1EA671BD76FFF4,8.0,unmatched,0,0.010060000000000001
2025-06-18T09:53:44,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x9A58326FF3AFB09830C4123D531ED0CDD7729650EFDC48205ABF47205B9B7CBE,0xF02E75348099AF08A9BB4B813283150081784A519F5AB0905ACC916F7EAB25D8,7.0,unmatched,0,0.010060000000000001
2025-06-18T07:07:07,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x34ABB0D5082DBF4133293271D5EC016C4632666A8821DC7E2A7AD6DAF4DC68A5,0x8E4B90422A59109D40F2708360B97C1572C98D4EBB0D36B17631E01AD4FF2FD9,7.0,unmatched,0,0.010060000000000001
2025-06-17T06:00:37,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x6FD13A561A394C463BB9E425DB46BC2103A7A32C66EF58CC1D11FFC5B900BDFF,0x6A951240D0D12D08FBD1935432B3E4B365BA9B5971DA3690992755B201531F4E,8.0,unmatched,0,0.010060000000000001
2025-06-06T06:32:39,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xB60F470D864472ADFA6939714DCA570C4FE7F87A21333B7DE7E26B7ECC915B8F,0x316764850F859CF80A6B2243E02BFFB40D3AD162485468131DE1FB6B1C652348,7.0,unmatched,0,0.010060000000000001
2025-06-06T06:25:41,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x80AA14DC12B375F98ECBDAFE4AEE8D6FBDA419FBAC592A8F89BE00C269C92A33,0xB88AB90DEB42DBA94309D7CC3671D9D665F7027883FFC6E51A5C3F57063CE70F,7.0,unmatched,0,0.010060000000000001
2025-06-03T13:32:39,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xB8D6AD1AB76913B1F9E0226A636F45265CF3018E0BC22A20F0BD253D5890A20D,0x5934E5E8DBBE966261D888A9D0A21F45D0A58F816F5540C9D8C9EE151E463973,7.0,unmatched,0,0.010060000000000001
2025-06-03T13:30:42,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xFB42BBDDA552A8CCD3F72C1B988720DB23FE4134AB78DA7424E85ADC0A36E509,0x3E0DCC689FC2FDA8F1AE68DEE2366F3D98499D45A45BE830959CA9B4A66CA6A0,7.0,unmatched,0,0.010060000000000001
2025-06-03T05:46:48,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x943BB0DE590EB5C507F5AD9ED2EA1CDA21AEA32172D7BBA001F06FCC197BB92A,0xC19C241BB4306A73BDB7BC91B979D672F160FAABFDD6E384C15B416433A55F3F,7.0,unmatched,0,0.010060000000000001
2025-06-02T16:23:58,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xF2270E0179BCDB394A591EA2C257E58DCE034076FBCDB329E4E4292EE137AE04,0x8D6ACA0B7D4DB20AC39FEF6225591E0BB1A8F73F80BC676AA38A490F259D9BE2,7.0,unmatched,0,0.010060000000000001
2025-06-02T11:39:59,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x00A112B077697560D563D6454728629CB4999F1A29727BA925281D00E2D7982D,0xCF2867FE7BDD83072194919E1790322C593F5B9B01D04B40720BEE31F1531A55,7.0,unmatched,0,0.010060000000000001
2025-05-28T07:33:08,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x3F5C8B41AE498AEF8A663D9C4B8B4D36BD05F0CD1E5075A9956350E310BA8C85,0x6BAA647C6258203EE6E7404E865D6805742149A7A48128D11FABCCACD2E7E849,7.0,unmatched,0,0.010060000000000001
2025-05-27T16:52:35,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x1715903FF581312A1D4F769E359568A33443A5A3A6A58786468F78D1E79C4C48,0x6361F462792CE43B7ACCD07922860F6B48E160E6D770B4A6BFBC96D86818C5B2,6.0,unmatched,0,0.010060000000000001
2025-05-27T14:54:51,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x6A6AC52CF4A20D03A70ECA4C530144827A093D955E9BB8D47DD6A23AC3B7EB0C,0xF60026D19FCB1C96C296F9C833DD7DCA4A0E592DBCE440823E53EA6AD8464246,6.0,unmatched,0,0.010060000000000001
2025-04-28T12:23:22,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x2A309156EDD13B8394FBB8A5978D97F1CFA854C9017BDE134291845315DA266D,0x94BE68305E6E2F8B9B4BE8C3BE800C911BC155BA66AE3F123C49F5D63B4183F6,6.0,unmatched,0,0.010060000000000001
2025-04-28T11:41:18,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x3FB628E24A85031605DDB66889677539D6A471399ACB718836F68C6BF902E615,0x51404011BD91F7F67FD9EC1ECB3D9E3AFE5C80E61933DEC8A504CCEE4119F668,6.0,unmatched,0,0.010060000000000001
2025-04-24T18:51:18,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x6C41F175E2278D2AE400A4FD08E01B47AA3298A37E7FDEECC36C5884B548E7CB,0x7FA36F44F75165435D28E7D3C5FDFDA77D564B3388B4091ADD93B2048651FE6C,6.0,unmatched,0,0.010060000000000001
2025-04-24T12:37:18,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x77F2379D015ECCDF3D8F3648329CB599281A26A21E7BA663D0F6A9C413C68153,0x0D3E118103617ACC3BDFDEE567841216A83409FF4F29F85DFE61A23944E2642A,6.0,unmatched,0,0.010060000000000001
2025-04-22T06:25:17,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x3BE99D380192BDF61EFDC3F37FF4D1ECD19E46684EDFDD46694EEC581BEBCA42,0xDE598474137350F9C6BBEC4F621B4DF7FA45AE194FBF2C6734E6171C4B8C6AD7,6.0,unmatched,0,0.010060000000000001
2025-04-17T09:26:14,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x7E908AF32716E28042C073C5102A81F529C3EEA5F76AA4FD9B2B4980C3F0F3B1,0x91E847045900E47F882C7F76FAF0A8C6C10A7FF7A06D58E31455AF448D815F25,7.0,unmatched,0,0.010060000000000001
2025-04-14T07:15:00,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x70EB901CFE34DC69346425C26A900C01A36694C1B0425C294AB99F4C3C7AD711,0xFEC2FC9D390C727873744E3493CF0E25FA90FA0874882DAD92864D2947C2C616,6.0,unmatched,0,0.010060000000000001
2025-04-13T17:45:22,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x0EA348FA1D06D744CCDD5952DF73A86CB5367AA24700DD845D3C1C8EAF603E0E,0x63B08154BAA384034D818D0EF87E92B2271602A8089C82BC2B096842569D74B2,6.0,unmatched,0,0.010060000000000001
2025-04-03T05:44:15,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x58774E7DA785A9F6851543B6DA9DB37F979910354EE9F6120E1502E3B8C5C4B9,0x4B9D34A044DFB34061B0CAB9398972066415218AF9D76236E132E4C8A3167251,7.0,unmatched,0,0.010060000000000001
2025-03-24T09:20:14,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xBA2AFE31E41E604D5810385F86020DEAB10B5FA58B3F530060DF9D5938F376AA,0xFE0FB54C7C9C342110B193EA859255E82AAFD878AFF72F7D5559C65DB63A8B35,8.0,unmatched,0,0.010060000000000001
2025-03-07T13:18:23,CELL,10.06,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xC030EA73FE6F79EA409215F1F07BE671E4063CA3D3A5F2BB89837DB2443F4DE4,0xC622594CA7B0BF5744261B7CDA0CFD972757336EA0CECEEEE660D64BFCF527DE,6.0,unmatched,0,0.010060000000000001
